episode,reward,reward_before_penalty,gpr_sigma,variance_penalty,gnn_uncertainty,gnn_confidence,gnn_penalty,load,T,P,meoh_tph,price
0,2.6626219749450684,3.442043947216096,0.0,0.0,0.3907110095024109,0.7190566502797693,0.7794220190048218,0.9640080941179776,232.47615689951795,71.22103812518328,24.774824107217178,62.4455680847168
0,0.36909574270248413,0.7677875946455,0.0,0.0,0.20034591853618622,0.8330931813551657,0.39869183707237243,0.9714178928456275,239.03541884282538,80.32524164385381,25.092903745403824,72.9229507446289
0,-5.750979900360107,-5.258278651154748,0.0,0.0,0.24735069274902344,0.8016991579137301,0.4927013854980469,0.9703921121463277,232.6580216162369,83.73969590624208,25.71994814046759,97.43082427978516
0,-2.636101007461548,-2.52987009366048,0.0,0.0,0.054115407168865204,0.9486627300949827,0.1062308143377304,0.9670231490804323,233.69817432130205,85.00904713857184,25.702518852764815,87.49861907958984
0,-1.6459202766418457,-1.5352299972268209,0.0,0.0,0.0563451424241066,0.9466602910722859,0.1106902848482132,0.9639598115912574,233.93403283936198,84.59796789523367,25.67679910023204,83.95989227294922
0,0.7929790616035461,1.066873537090522,0.0,0.0,0.1379472315311432,0.8787753705015557,0.2738944630622864,0.9721635092538643,236.6772520153841,69.76879619132401,24.51353141721424,69.96142578125
0,3.075342893600464,3.2181501320638874,0.0,0.0,0.07240361720323563,0.9324847323882962,0.14280723440647125,0.978002728667799,239.56956015075846,66.94467999509251,25.168215604442103,63.590293884277344
0,4.165727138519287,4.245834345206331,0.0,0.0,0.041053656488657,0.9605652828432246,0.080107312977314,0.9819840383061373,238.32754283172687,68.92075141063712,25.662790227570035,61.05662155151367
0,0.08416048437356949,2.1391606422823526,0.0,0.0,1.0285000801086426,0.4929750852888514,2.0550001602172854,0.9837193860679888,236.85851934066812,73.03142638144308,24.859405704104248,66.24922943115234
0,5.529448986053467,5.855394301287277,0.0,0.0,0.16397260129451752,0.8591267516845718,0.32594520258903503,0.9844208977469818,232.95266665275594,71.10445507507745,26.278433441501,56.86446762084961
0,-3.6286215782165527,-3.45083497726217,0.0,0.0,0.08989332616329193,0.9175209866824858,0.17778665232658386,0.9773664191657614,229.50754517940533,87.91947739166386,25.226025608766477,88.5193862915039
0,0.2999878227710724,0.8200323659932595,0.0,0.0,0.26102226972579956,0.7930074067743808,0.5200445394515991,0.920062140693865,229.95283875181204,94.60603502047768,25.270206418930048,77.36605072021484
0,-1.1288988590240479,-0.8725226588946992,0.0,0.0,0.12918812036514282,0.8855920302071832,0.25637624073028564,0.8718272738152953,228.85382263518335,95.67581532792065,22.78547666764719,80.10977172851562
0,-21.510597229003906,-20.979159735584577,0.0,0.0,0.2667189836502075,0.789441078019038,0.531437967300415,0.6224168563630132,252.44937225509167,66.29798423765843,16.37125910847226,198.2110137939453
0,-6.061930179595947,-4.928155080924997,0.0,0.0,0.5678876638412476,0.6378007959767024,1.1337753276824951,0.7157634871524735,231.93742416465523,58.34922612762077,18.114208442663415,98.47657012939453
0,-3.083047866821289,-2.878741206449388,0.0,0.0,0.10315334051847458,0.9064922919328756,0.20430668103694916,0.7882237100725884,235.8050386814487,57.162230912016696,21.378965680433502,92.4593276977539
0,-4.998294353485107,-4.812540675380808,0.0,0.0,0.09387683868408203,0.914179699794161,0.18575367736816406,0.8410034065333863,237.6138611986345,80.14004424308743,23.178731086189813,101.41703796386719
0,4.827840328216553,5.155572150174477,0.0,0.0,0.16486595571041107,0.8584678735761789,0.32773191142082214,0.8837559977592531,226.5943451500985,81.06380434958639,23.232796824333047,55.848976135253906
0,8.39819049835205,8.664091830105573,0.0,0.0,0.13395074009895325,0.8818725228864315,0.2659014801979065,0.9151584914917799,233.32588198667034,87.13796759882123,24.997953083378242,45.847408294677734
0,6.536473274230957,7.4794549175352,0.0,0.0,0.4724908471107483,0.67912136904766,0.9429816942214966,0.9363642203923599,232.79465486052266,92.89788213145302,25.626380755630496,51.40828323364258
0,7.735265731811523,8.30817717994576,0.0,0.0,0.2874557673931122,0.7767257138665329,0.5729115347862244,0.9503064004263854,236.70267868758555,93.32009095779529,25.257876306197595,46.33051681518555
0,4.97038459777832,5.167032449400404,0.0,0.0,0.09932400286197662,0.9096499279526356,0.19664800572395325,0.95842160715432,247.4045467412537,93.23450308689914,24.441196697773933,55.24549102783203
0,5.85737943649292,6.285678927441165,0.0,0.0,0.21514980494976044,0.8229438016009428,0.4282996098995209,0.9639957860473765,236.67426586330265,86.2313265730424,24.752135342764088,51.693382263183594
0,0.09374357014894485,0.2536245107007005,0.0,0.0,0.08094047009944916,0.9251203259213688,0.1598809401988983,0.9659295420601747,235.92830419629976,81.2553064802135,25.23989299164679,75.72248077392578
0,-9.003734588623047,-8.388917186071806,0.0,0.0,0.3084088861942291,0.7642870745923329,0.6148177723884583,0.738511681410506,223.96269488379443,92.85744903024569,20.290047025968047,121.26649475097656
0,-7.834880828857422,-7.1088012859364484,0.0,0.0,0.3640398681163788,0.7331164017815063,0.7260797362327576,0.5226078300644798,226.19485604785424,88.06770223837059,13.733450643776774,124.7817153930664
0,-5.1428751945495605,-4.921224290896137,0.0,0.0,0.11182554066181183,0.8994216839134241,0.22165108132362366,0.374766884076485,246.54725712548964,92.00513351697016,9.501289803768165,118.92510986328125
0,-5.643001556396484,-5.4584282221081155,0.0,0.0,0.09328663349151611,0.9146732150254172,0.18457326698303222,0.26395031062714486,249.08345064526435,88.03257872086253,6.914149931533783,146.7633514404297
0,-5.705836296081543,-4.862732861977092,0.0,0.0,0.42255163192749023,0.7029621825712205,0.8431032638549805,0.18602412118083794,254.3363877982181,87.29365575737204,4.713309574158324,161.08251953125
0,-2.713559627532959,-2.3950159503773665,0.0,0.0,0.1602717936038971,0.861867025909438,0.3185435872077942,0.13289692125217709,241.44868858905045,84.33659984000458,3.52588583186,131.40780639648438
0,-2.236344337463379,-1.7500050459108332,0.0,0.0,0.244169682264328,0.8037488891226227,0.486339364528656,0.1024097202722988,251.10372356698616,85.78795047202091,2.5031182602436415,117.58605194091797
0,-1.6058722734451294,-1.3057549545922604,0.0,0.0,0.1510586440563202,0.8687654666108141,0.3001172881126404,0.07737199653718205,252.6566744055634,87.44997919678205,1.8574233610831916,109.19684600830078
0,-1.2887158393859863,-0.6467505852033721,0.0,0.0,0.32198265194892883,0.7564395784814218,0.6419653038978577,0.12973714403980308,252.87797404360202,95.48586045825337,3.0976764702547475,75.87820434570312
0,0.05075354501605034,0.9309166522331528,0.0,0.0,0.44108155369758606,0.6939232532913624,0.8801631073951721,0.3581103242722286,256.6153938821526,97.82830284572796,8.453112529410086,56.475067138671875
0,4.426382541656494,4.797450851141138,0.0,0.0,0.1865340769290924,0.8427907966942952,0.3710681538581848,0.5467179467381034,251.1870914723263,98.31661676924573,14.036030075335262,42.07908248901367
0,7.063425540924072,7.440470879775597,0.0,0.0,0.18952256441116333,0.8406734179901996,0.37704512882232666,0.6789467548400854,247.52254659065534,97.45359251368387,17.62231506435635,35.66642761230469
0,6.970101833343506,7.124762233740159,0.0,0.0,0.07833029329776764,0.9273596468682924,0.15466058659553528,0.7686705917665846,241.2899674481597,95.6687544508825,20.87631651111224,45.716949462890625
0,-16.9646053314209,-16.580277798961898,0.0,0.0,0.19316329061985016,0.8381082521240647,0.3843265812397003,0.5476834616447132,259.4035896811111,72.81686168682725,15.00026368212054,188.64784240722656
0,-2.48069429397583,-2.238286352545791,0.0,0.0,0.1222040131688118,0.891103567858629,0.2424080263376236,0.671907044348046,235.65245554612196,79.94050299457356,18.310335316375383,91.28347778320312
0,3.55533504486084,3.6413609203489488,0.0,0.0,0.044012948870658875,0.9578425258822039,0.08602589774131775,0.7666698533573224,223.7834879048969,88.18850160637989,20.92114153102981,62.465614318847656
0,-1.026288390159607,-0.6740639872971792,0.0,0.0,0.1771121770143509,0.8495367047654018,0.3522243540287018,0.8328090555265478,217.69733172100314,89.19291827976554,21.19377693106816,77.25442504882812
0,4.578017234802246,4.799297667439647,0.0,0.0,0.11164021492004395,0.89957162990179,0.2212804298400879,0.8794140570120466,215.00554910024766,85.94774822562889,23.466341530396836,58.39004898071289
0,5.64788818359375,5.806779825738759,0.0,0.0,0.08044581115245819,0.9255438724255401,0.15889162230491638,0.9141661591261144,217.89674122492852,89.69504224112616,23.2867440097498,51.58902359008789
0,5.236892223358154,5.337412419543471,0.0,0.0,0.05126012861728668,0.9512393486427487,0.10052025723457336,0.9377709018042347,221.62349573453457,82.90676096335348,24.48623711382007,55.94820022583008
0,9.787622451782227,10.054577833337,0.0,0.0,0.13447782397270203,0.8814628006550281,0.26695564794540405,0.9548039129173223,217.478793460529,74.26434167401581,24.514461334364455,37.148040771484375
0,9.009688377380371,9.25131567221895,0.0,0.0,0.12181341648101807,0.891413835231949,0.24162683296203613,0.9656761848486288,216.20867315848716,74.30799131446061,25.368898846963955,42.40193557739258
0,6.968620300292969,7.216883202888684,0.0,0.0,0.12513133883476257,0.88878512710849,0.24826267766952514,0.9712830398966646,217.3153045968217,71.39524621025615,24.943253140432457,48.425113677978516
0,3.2866861820220947,3.784058484125104,0.0,0.0,0.249686136841774,0.8002009228710941,0.49737227368354797,0.9731061667345805,219.7582229771218,73.21786890702215,25.68711960534722,63.407318115234375
0,24.007156372070312,24.142387347725116,0.0,0.0,0.06861571222543716,0.9357900960649904,0.13523142445087433,0.9786233213643223,215.15487595389294,59.285112030138876,24.885911579970273,-14.746047019958496
0,-12.819661140441895,-12.523584340627112,0.0,0.0,0.14903821051120758,0.8702930771598096,0.29607642102241516,0.6885530317793283,246.20445213710272,84.53324021304556,18.37627417621817,143.45411682128906
0,-9.919878959655762,-8.360487088427337,0.0,0.0,0.7806961536407471,0.5615781209811882,1.5593923072814941,0.48681084270069946,261.93451671796544,92.56239134491953,11.96837551138088,132.36984252929688
0,-4.373754501342773,-4.145583005158114,0.0,0.0,0.11508580297231674,0.8967919754107264,0.22817160594463348,0.34376941987229354,248.79114141562334,83.61974737173757,9.14356784955902,118.34996795654297
0,-1.9016249179840088,-1.5206429452753056,0.0,0.0,0.1914909929037094,0.839284565268061,0.3809819858074188,0.24715839135494905,234.22603793193275,85.88839995004666,6.565479686370257,94.79896545410156
0,-0.5175255537033081,-0.1383638861597383,0.0,0.0,0.1905808448791504,0.8399261623443175,0.3791616897583008,0.37173064366472713,241.8544587853023,90.08882528286556,9.96316397178423,77.03874969482422
0,1.4534680843353271,1.7795378635764028,0.0,0.0,0.1640348732471466,0.8590807912914488,0.3260697464942932,0.5499421305541701,256.37156533015116,82.17566415590458,14.75474619576286,65.63407135009766
0,-3.4658918380737305,-2.8072549028161964,0.0,0.0,0.330318421125412,0.7516997315229448,0.658636842250824,0.4550026528993403,235.55748676663808,87.86303783930067,12.16802230268092,98.74891662597656
0,-5.4052534103393555,-4.962864713025771,0.0,0.0,0.22219429910182953,0.8182005109456684,0.44238859820365906,0.3353936852088976,235.58753549757685,88.54625723802067,8.896153869582097,127.9136962890625
0,-2.80521297454834,-2.5427789680618664,0.0,0.0,0.1322169452905655,0.8832229584263693,0.262433890581131,0.25598633654415465,238.99190312476497,93.28509451759761,6.61154418133593,106.53155517578125
0,-2.669874429702759,-2.1786438655278717,0.0,0.0,0.24661530554294586,0.8021720859302814,0.4912306110858917,0.43657410400360724,247.5289105467575,81.82446954790623,11.03700080429114,89.91182708740234
0,-5.7307024002075195,-5.221410773560456,0.0,0.0,0.25564587116241455,0.7964028895139437,0.5092917423248291,0.4932034748800092,232.56863160394516,90.39406022472343,13.081714430213031,114.39653778076172
0,-4.5774312019348145,-4.417553071898267,0.0,0.0,0.08093910664319992,0.9251214928336231,0.15987821328639984,0.6170475876932586,227.71640656124993,87.59719908548344,16.82953288266222,104.97496795654297
0,-14.803018569946289,-14.425741322233616,0.0,0.0,0.18963882327079773,0.84059126218712,0.37727764654159546,0.6760762371245693,246.80600296324215,77.34728716705128,17.191497000947635,151.02857971191406
0,-8.059508323669434,-7.716105534893099,0.0,0.0,0.17270128428936005,0.8527320754202,0.3434025685787201,0.7587539877828529,232.2979065719531,82.86063832907047,20.109824411225755,114.1095962524414
0,3.4726762771606445,3.737789310816116,0.0,0.0,0.1335565745830536,0.8821791716640358,0.2651131491661072,0.8264398980573415,228.08930667953123,92.77538815399458,23.341127843435178,66.32827758789062
0,-5.461174964904785,-4.718889886558202,0.0,0.0,0.3721424639225006,0.7287872989086945,0.7422849278450012,0.8738579616849541,220.70401613273435,95.97159654873744,23.30997538740136,97.66753387451172
0,-8.192646026611328,-7.379143072943032,0.0,0.0,0.4077514410018921,0.7103526736852802,0.8135028820037842,0.90159232876037,227.0755722143164,95.51230644875208,24.405664669304784,109.00187683105469
0,1.120154619216919,1.8393557223601853,0.0,0.0,0.3606005311012268,0.7349695793449615,0.7192010622024536,0.9294437748485218,238.740377049541,78.47417533306313,24.508213736692234,70.14972686767578
0,5.381534099578857,5.720820864638198,0.0,0.0,0.17064332962036133,0.8542311519635098,0.33928665924072265,0.948887662848372,241.8870571160791,84.58869653912792,25.553516828509608,57.210655212402344
0,4.619704723358154,4.861882588427687,0.0,0.0,0.12208886444568634,0.8911950128780589,0.24217772889137268,0.9619574365341436,242.93757763030516,78.57663566461923,23.834404853099205,54.29491424560547
0,4.483022212982178,4.980882676239637,0.0,0.0,0.2499302327632904,0.8000446535237765,0.4978604655265808,0.9708105019854147,250.4479453092932,82.43114957389749,24.826062601262457,56.42652893066406
0,0.6587024927139282,1.1870488416308496,0.0,0.0,0.26517316699028015,0.79040563465229,0.5283463339805603,0.9739829564579972,257.44336352378724,81.48896172397589,23.932160178602405,67.58970642089844
0,-5.6746134757995605,-5.512362686386915,0.0,0.0,0.08212527632713318,0.9241074225658267,0.16225055265426636,0.7063453649622256,261.5925313712686,91.96073041782753,18.53659153965992,104.5778579711914
0,-5.738096237182617,-5.452771090261673,0.0,0.0,0.14366258680820465,0.8743837662739795,0.2853251736164093,0.5003674167990126,265.5436564327046,81.98939481504553,13.135535697053355,114.75105285644531
0,-3.9054338932037354,-3.6626823843305827,0.0,0.0,0.12237576395273209,0.8909672073443972,0.24275152790546417,0.35765295396443275,265.65393881205546,82.88130330779491,9.254839543002813,109.8015365600586
0,-2.15283203125,-0.8884149668463727,0.0,0.0,0.6332085132598877,0.6122916895675482,1.2644170265197754,0.26329073328909525,256.98163249196523,64.86292996328574,6.880009839663933,83.88578033447266
0,-1.2027570009231567,-0.2315613063028372,0.0,0.0,0.48659786581993103,0.6726768704517488,0.9711957316398621,0.4771085770268845,264.90820516199824,78.53521108127087,11.50922431714289,70.46833038330078
0,-1.7898751497268677,-1.2699619478839246,0.0,0.0,0.26095661520957947,0.7930486964722361,0.5199132304191589,0.6104382429458425,268.66583353803037,60.040172623087315,13.168359899929195,69.40965270996094
0,-3.9414684772491455,-3.749890232105364,0.0,0.0,0.09678906947374344,0.9117523394719967,0.19157813894748688,0.4309628265854128,259.61727956198393,76.16195947125237,11.557985505444508,107.91952514648438
0,-3.0477194786071777,-2.5536785349438196,0.0,0.0,0.2480204999446869,0.8012688894487876,0.4940409998893738,0.4426790118644124,247.7589876813826,81.4035408443054,11.564906893442311,95.33151245117188
0,-3.8585472106933594,-3.3864469161817543,0.0,0.0,0.2370501309633255,0.8083746769593501,0.472100261926651,0.4848609078229109,241.24727643346472,89.27217004137755,13.03525739183534,102.37236022949219
0,-4.527156352996826,-4.229312475677121,0.0,0.0,0.14992190897464752,0.8696242694355405,0.29784381794929504,0.5968237832993714,251.25190359759173,79.33490189742304,14.957580343048104,97.96182250976562
0,-9.457847595214844,-9.239165568997763,0.0,0.0,0.11034086346626282,0.9006243333945212,0.21868172693252563,0.7058102410105183,251.68910792672557,90.15637114295738,17.92382323364415,121.17276000976562
0,-24.438819885253906,-23.76130598137595,0.0,0.0,0.33975741267204285,0.7464037821635016,0.6775148253440857,0.7836721067376057,251.07371808689794,84.50640002086573,19.88452046054125,183.7618408203125
0,-21.128585815429688,-20.938015246234134,0.0,0.0,0.09628529101610184,0.9121713190853278,0.19057058203220367,0.7688202467881624,260.4863677104412,65.07550208328608,20.74777579681796,177.39002990722656
0,-21.569562911987305,-21.43453586843749,0.0,0.0,0.068513423204422,0.9358796794532038,0.135026846408844,0.6702421660349854,269.26976466576747,56.81598749327196,14.156887569732499,176.60067749023438
0,-24.278430938720703,-23.959126543411536,0.0,0.0,0.1606523096561432,0.8615844656323147,0.3193046193122864,0.7118170567937953,271.9012550135478,54.945575590632956,14.367336988073449,180.0199432373047
0,-20.422592163085938,-19.987735123909395,0.0,0.0,0.21842816472053528,0.8207295505429858,0.43485632944107055,0.6660442388069414,273.92978400091454,58.95448719135004,15.098232111851864,174.0973358154297
0,-17.12998390197754,-16.877387716542923,0.0,0.0,0.12729768455028534,0.8870771347312149,0.2525953691005707,0.4964348043211548,276.58844241549633,53.04446116289817,12.295352492445545,193.91294860839844
0,-16.837989807128906,-16.54899585641624,0.0,0.0,0.14549705386161804,0.8729834761502627,0.2889941077232361,0.6277712082510962,243.853875443588,57.98382060289777,17.333520485050254,175.57586669921875
0,-9.886943817138672,-9.705711976037422,0.0,0.0,0.09161578118801117,0.9160732349542389,0.18123156237602234,0.7352654523603163,229.36745133263383,85.68369445967792,19.33628506426117,124.39102172851562
0,-4.682364463806152,-4.248495650144413,0.0,0.0,0.21793439984321594,0.8210622839199956,0.4338687996864319,0.8032011698550412,254.3424628489341,72.14678543140924,21.26183697965856,96.4726791381836
0,19.851970672607422,20.14918695516717,0.0,0.0,0.14960771799087524,0.8698619401648252,0.2972154359817505,0.8546860732243955,266.98621860708425,89.50340452590714,21.358403748208925,-12.372631072998047
0,-5.076230525970459,-4.75749343004173,0.0,0.0,0.16036859154701233,0.8617951289656955,0.31873718309402466,0.891681891910687,247.07799394709681,75.94110619663934,21.89948738310701,91.11721801757812
0,-5.039635181427002,-4.719217797759467,0.0,0.0,0.16120865941047668,0.861171669618517,0.32041731882095337,0.8855422492451652,257.14571694425155,89.07962494981211,21.344324912170777,89.70852661132812
0,23.324077606201172,23.646981941312205,0.0,0.0,0.16245216131210327,0.8602504544111842,0.32290432262420654,0.9080617973147859,268.48182453657887,96.16503891316628,23.84141214966023,-17.3742618560791
0,-10.110370635986328,-9.362061068325652,0.0,0.0,0.3751550018787384,0.7271907520488955,0.7483100037574768,0.6575651669757884,266.6006229616488,97.74348902990691,17.31825165216592,127.96768951416016
0,-10.672109603881836,-10.335752543103828,0.0,0.0,0.16917863488197327,0.8553012945715933,0.33635726976394653,0.46277685691715525,263.12153950816815,94.26049025145254,13.188779339502792,166.54147338867188
0,-10.726947784423828,-10.429170121330671,0.0,0.0,0.14988890290260315,0.869649230874177,0.2977778058052063,0.32560683201611906,263.36086435857624,89.47379069115841,8.812584482453872,191.7811737060547
0,-7.617608070373535,-7.490069206619966,0.0,0.0,0.06476937234401703,0.9391705152060942,0.12753874468803406,0.2301392856995524,264.14249882967874,75.30110479767956,6.000061101504309,188.35618591308594
0,-5.660272598266602,-5.572515908365991,0.0,0.0,0.04487835615873337,0.9570492049201604,0.08775671231746673,0.16328881111067362,262.9707702888628,73.09248063974331,3.904459759424402,184.361572265625
0,-4.408500671386719,-4.154665946129633,0.0,0.0,0.12791727483272552,0.886589843344942,0.25383454966545105,0.11695490825598716,256.77800294228297,78.45759877566323,3.0067277588995043,190.45887756347656
0,-3.4016878604888916,-3.2348611826664433,0.0,0.0,0.08441328257322311,0.9221576460471625,0.16682656514644623,0.12527476731834505,262.351541143993,80.68316433728882,2.9104592481396843,148.92611694335938
0,-3.3037877082824707,-2.9509886197293898,0.0,0.0,0.17739950120449066,0.8493293898774296,0.3527990024089813,0.12154455074398106,258.41684418039495,82.54646083683117,3.157777272210685,151.15298461914062
0,-3.9873197078704834,-2.859778650175411,0.0,0.0,0.564770519733429,0.6390713445766846,1.127541039466858,0.12940581601967285,258.78936996617404,84.42840663483841,3.0604788037337145,137.15768432617188
0,-2.4965271949768066,-2.2197484755395034,0.0,0.0,0.13938941061496735,0.8776630629384785,0.2767788212299347,0.11920986645894159,257.5303508766417,82.87739589181871,3.0050184398862285,128.03793334960938
0,-2.8003933429718018,-2.630629737679868,0.0,0.0,0.0858817994594574,0.920910545234105,0.1697635989189148,0.10364860744708614,247.50456295052788,82.65689399947921,2.54986939385359,148.30186462402344
0,-2.8175127506256104,-2.463767667285203,0.0,0.0,0.17787256836891174,0.8489882750090486,0.3537451367378235,0.09334226266546732,248.36377744694363,82.28567903968751,2.372026458189691,152.27325439453125
0,-3.166858196258545,-2.5716833273507684,0.0,0.0,0.298587441444397,0.77006751188639,0.5951748828887939,0.08504918884438853,242.25001158724135,78.49160275975781,2.1276806948320774,162.7913818359375
0,-3.1804075241088867,-3.007968839458147,0.0,0.0,0.08721932768821716,0.919777614813311,0.17243865537643432,0.19465837349337148,246.5027447462574,76.70466008818126,5.118276364978343,125.68511199951172
0,-6.309647083282471,-5.719984303383253,0.0,0.0,0.2958313226699829,0.7717053774711664,0.5896626453399658,0.319481647301607,235.62769988777714,68.16190004061454,8.57429546639434,139.8378448486328
0,-9.298340797424316,-8.993054454381575,0.0,0.0,0.15364302694797516,0.8668192644006647,0.3052860538959503,0.4945210411173352,225.2989955127362,72.96060767087577,13.051479328098756,141.5230712890625
